,artist,pixelsx,pixelsy,size_bytes,style,title,new_filename,filepath
2656,Charles Rennie Mackintosh,555.0,600.0,296372.0,Art Nouveau (Modern),Still Life Of Anemones,82810.jpg,five_classes/82810.jpg
2657,Aubrey Beardsley,1907.0,1910.0,1081847.0,Art Nouveau (Modern),A Suggested Reform in Ballet Costume,5276.jpg,five_classes/5276.jpg
2658,Raphael Kirchner,1005.0,642.0,241691.0,Art Nouveau (Modern),Ice Flowers,56742.jpg,five_classes/56742.jpg
2659,Jules Cheret,531.0,768.0,98311.0,Art Nouveau (Modern),Quinquina Dubonnet,93864.jpg,five_classes/93864.jpg
2660,Eliseu Visconti,366.0,443.0,69544.0,Art Nouveau (Modern),SELO 50 REIS,95112.jpg,five_classes/95112.jpg
2661,Alphonse Mucha,1194.0,1556.0,381954.0,Art Nouveau (Modern),The Pater,2462.jpg,five_classes/2462.jpg
2662,Nicholas Roerich,970.0,1000.0,307705.0,Art Nouveau (Modern),Conquest of Kazan,70526.jpg,five_classes/70526.jpg
2663,Harry Clarke,900.0,1196.0,765430.0,Art Nouveau (Modern),Tales of Mystery and Imagination by Edgar Allan Poe,30928.jpg,five_classes/30928.jpg
2664,Alphonse Mucha,586.0,1734.0,279461.0,Art Nouveau (Modern),Medea,852.jpg,five_classes/852.jpg
2665,Aubrey Beardsley,1959.0,2303.0,1500544.0,Art Nouveau (Modern),Frontispiece for 'The Yellow Book: An Illustrated Quarterly',79938.jpg,five_classes/79938.jpg
2666,Ivan Bilibin,2550.0,3509.0,2648356.0,Art Nouveau (Modern),"Illustration for the Russian Fairy Story ""Feather Of Finist Falcon""",69949.jpg,five_classes/69949.jpg
2667,Arthur Rackham,446.0,600.0,81966.0,Art Nouveau (Modern),"The young Prince said, ‘I am not afraid; I am determined to go and look upon the lovely Briar Rose’",25069.jpg,five_classes/25069.jpg
2668,Sergey Solomko,700.0,438.0,166768.0,Art Nouveau (Modern),Vanity,44233.jpg,five_classes/44233.jpg
2669,Raphael Kirchner,600.0,914.0,116776.0,Art Nouveau (Modern),Girls Amid Plants,66829.jpg,five_classes/66829.jpg
2670,Raphael Kirchner,540.0,840.0,114770.0,Art Nouveau (Modern),Maid of Athens,102840.jpg,five_classes/102840.jpg
2671,Harry Clarke,900.0,1185.0,544717.0,Art Nouveau (Modern),Tales of Mystery and Imagination by Edgar Allan Poe,90329.jpg,five_classes/90329.jpg
2672,Frank Johnston,734.0,600.0,96975.0,Art Nouveau (Modern),C Flight Machine Cracked on Hangar B ,51284.jpg,five_classes/51284.jpg
2673,Aubrey Beardsley,1466.0,2095.0,879275.0,Art Nouveau (Modern),Perseus,15338.jpg,five_classes/15338.jpg
2674,from the Picture Book for the Red Cross,548.0,664.0,132171.0,Art Nouveau (Modern),Cinderella,19978.jpg,five_classes/19978.jpg
2675,Dorothy Lathrop,1032.0,619.0,133419.0,Art Nouveau (Modern),HITTY by Rachel Field 7,94168.jpg,five_classes/94168.jpg
2676,Koloman Moser,2466.0,2640.0,3556073.0,Art Nouveau (Modern),Early spring. Illustration to a poem by Rainer Maria Rilke.,5961.jpg,five_classes/5961.jpg
2677,Franklin Carmichael,640.0,529.0,78500.0,Art Nouveau (Modern),Shadows,20775.jpg,five_classes/20775.jpg
2678,Raphael Kirchner,347.0,544.0,76084.0,Art Nouveau (Modern),Geisha,99248.jpg,five_classes/99248.jpg
2679,Dorothy Lathrop,973.0,1600.0,316724.0,Art Nouveau (Modern),A Little Boy Lost ,62194.jpg,five_classes/62194.jpg
2680,Heorhiy Narbut,492.0,660.0,350468.0,Art Nouveau (Modern),Illustration to 'The Song of Roland',96906.jpg,five_classes/96906.jpg
2681,Theophile Steinlen,399.0,900.0,326931.0,Art Nouveau (Modern),Mon Petit Homme ,77183.jpg,five_classes/77183.jpg
2682,Alexandre Benois,600.0,863.0,166821.0,Art Nouveau (Modern),Peterhof Palace. Lion cascade and colonnade,20016.jpg,five_classes/20016.jpg
2683,Jacek Malczewski,339.0,600.0,47891.0,Art Nouveau (Modern),Elle death,81229.jpg,five_classes/81229.jpg
2684,Nicholas Roerich,800.0,701.0,83370.0,Art Nouveau (Modern),The Hut of Dead,61027.jpg,five_classes/61027.jpg
2685,Louis Comfort Tiffany,537.0,646.0,149578.0,Art Nouveau (Modern),Vase ,49450.jpg,five_classes/49450.jpg
2686,Raphael Kirchner,600.0,611.0,60533.0,Art Nouveau (Modern),Girls and Eggs,37254.jpg,five_classes/37254.jpg
2687,Mikhail Vrubel,2010.0,2819.0,1636631.0,Art Nouveau (Modern),Madonna,84031.jpg,five_classes/84031.jpg
2688,Wilhelm Kotarbinski,1200.0,783.0,283500.0,Art Nouveau (Modern),Egypt Receives the Light,28829.jpg,five_classes/28829.jpg
2689,Louis Comfort Tiffany,537.0,687.0,215567.0,Art Nouveau (Modern),"Reading Lamp. Tulip design, dome shape ",64297.jpg,five_classes/64297.jpg
2690,Carl Larsson,1024.0,786.0,353256.0,Art Nouveau (Modern),Between Christmas and New Aсo,98882.jpg,five_classes/98882.jpg
2691,Dorothy Lathrop,1032.0,1550.0,583974.0,Art Nouveau (Modern),The Treasure of Carcassonne ,27669.jpg,five_classes/27669.jpg
2692,Theophile Steinlen,984.0,1280.0,145796.0,Art Nouveau (Modern),Vous Avez Ri  ,58920.jpg,five_classes/58920.jpg
2693,Nicholas Roerich,923.0,709.0,244413.0,Art Nouveau (Modern),Tent of Ivan the Terrible,39161.jpg,five_classes/39161.jpg
2694,Ferdinand Hodler,1573.0,2343.0,349243.0,Art Nouveau (Modern),The Dream,96590.jpg,five_classes/96590.jpg
2695,Boris Kustodiev,995.0,1000.0,263020.0,Art Nouveau (Modern),Still Life with Pheasant,14836.jpg,five_classes/14836.jpg
2696,Wilhelm Kotarbinski,456.0,698.0,159616.0,Art Nouveau (Modern),Shooting Star,101889.jpg,five_classes/101889.jpg
2697,Arthur Rackham,602.0,720.0,117414.0,Art Nouveau (Modern),Sir Lancelot and Sir Balin,99769.jpg,five_classes/99769.jpg
2698,Theodor Severin Kittelsen,600.0,427.0,17524.0,Art Nouveau (Modern),Fra Lofoten Cover Page,63133.jpg,five_classes/63133.jpg
2699,Aubrey Beardsley,1959.0,2271.0,1321032.0,Art Nouveau (Modern),Apollo pursuing Daphne,68291.jpg,five_classes/68291.jpg
2700,Alphonse Mucha,965.0,1868.0,355190.0,Art Nouveau (Modern),Spring,11150.jpg,five_classes/11150.jpg
2701,Charles Robinson,688.0,1000.0,176864.0,Art Nouveau (Modern),Thus the people were free for all time from the fear of poisonous reptiles,93467.jpg,five_classes/93467.jpg
2702,Carl Larsson,1063.0,769.0,210867.0,Art Nouveau (Modern),On the Farm,17266.jpg,five_classes/17266.jpg
2703,Arthur Rackham,600.0,926.0,246490.0,Art Nouveau (Modern),Alberich drives in a band of Niblungs laden with gold and silver treasure,44076.jpg,five_classes/44076.jpg
2704,Emmerico Nunes,1200.0,1600.0,262704.0,Art Nouveau (Modern),unknown title,15682.jpg,five_classes/15682.jpg
2705,Leon Bakst,1399.0,2037.0,336839.0,Art Nouveau (Modern),Costume for Nijinsky,31245.jpg,five_classes/31245.jpg
2706,Zinaida Serebriakova,482.0,314.0,41992.0,Art Nouveau (Modern),Self-Portrait,59780.jpg,five_classes/59780.jpg
2707,Boris Kustodiev,1389.0,1200.0,527429.0,Art Nouveau (Modern),Show Booths,4342.jpg,five_classes/4342.jpg
2708,Alexandre Benois,800.0,771.0,172072.0,Art Nouveau (Modern),Hermann at the entrance to the countess,39610.jpg,five_classes/39610.jpg
2709,Boris Kustodiev,993.0,1000.0,254861.0,Art Nouveau (Modern),Self Portrait ,33373.jpg,five_classes/33373.jpg
2710,Egon Schiele,1016.0,1016.0,197623.0,Art Nouveau (Modern),Portrait of Gerti Schiele,53625.jpg,five_classes/53625.jpg
2711,Jacek Malczewski,797.0,1000.0,250530.0,Art Nouveau (Modern),The Model,74206.jpg,five_classes/74206.jpg
2712,Heorhiy Narbut,600.0,254.0,178466.0,Art Nouveau (Modern),Playing cards,15540.jpg,five_classes/15540.jpg
2713,Nicholas Roerich,800.0,662.0,176654.0,Art Nouveau (Modern),Ancient life,16694.jpg,five_classes/16694.jpg
2714,Nicholas Roerich,1800.0,1263.0,2098590.0,Art Nouveau (Modern),And we see,3668.jpg,five_classes/3668.jpg
2715,Alphonse Mucha,882.0,1424.0,210106.0,Art Nouveau (Modern),Regional Exhibition in Ivancice,35156.jpg,five_classes/35156.jpg
2716,A.Y. Jackson,465.0,374.0,69268.0,Art Nouveau (Modern),"October Morning, Algoma (Wartz Lake)",90271.jpg,five_classes/90271.jpg
2717,Henri de Toulouse-Lautrec,835.0,1118.0,176149.0,Art Nouveau (Modern),The Cartwheel,36369.jpg,five_classes/36369.jpg
2718,Aubrey Beardsley,1066.0,1280.0,528777.0,Art Nouveau (Modern),Cover and spine 1893,49076.jpg,five_classes/49076.jpg
2719,Jacek Malczewski,800.0,603.0,107548.0,Art Nouveau (Modern),Christ and the Samaritan Woman,59217.jpg,five_classes/59217.jpg
2720,Koloman Moser,2802.0,2772.0,4929818.0,Art Nouveau (Modern),Profile of a girl. Preparatory work for a decorative stain in red and green.,68723.jpg,five_classes/68723.jpg
2721,Theo van Doesburg,1066.0,1604.0,265495.0,Art Nouveau (Modern),Leaded glass composition I,8515.jpg,five_classes/8515.jpg
2722,Eugène Grasset,529.0,718.0,71594.0,Art Nouveau (Modern),La Morphiniste ,73046.jpg,five_classes/73046.jpg
2723,Raphael Kirchner,1200.0,1874.0,179305.0,Art Nouveau (Modern),Wed Fleurie,95583.jpg,five_classes/95583.jpg
2724,Ivan Bilibin,614.0,800.0,109678.0,Art Nouveau (Modern),Cover for the collection of Russian folk tales,34344.jpg,five_classes/34344.jpg
2725,Sergey Solomko,589.0,800.0,121549.0,Art Nouveau (Modern),Two sketches of costumes,62915.jpg,five_classes/62915.jpg
2726,Ivan Bilibin,2717.0,3509.0,2323961.0,Art Nouveau (Modern),"Illustration for the Russian Fairy Story ""Maria Morevna""",12999.jpg,five_classes/12999.jpg
2727,Heorhiy Narbut,368.0,555.0,61233.0,Art Nouveau (Modern),Sheet 'L' from the album 'Ukrainian alphabet',99479.jpg,five_classes/99479.jpg
2728,Ivan Bilibin,2598.0,3509.0,926521.0,Art Nouveau (Modern),"Illustration for the Russian Fairy Story ""The Frog Princess""",1666.jpg,five_classes/1666.jpg
2729,Harry Clarke,364.0,640.0,80951.0,Art Nouveau (Modern),The Year's at the Spring,101031.jpg,five_classes/101031.jpg
2730,Alphonse Mucha,1491.0,2002.0,801127.0,Art Nouveau (Modern),Zodiac,15631.jpg,five_classes/15631.jpg
2731,Heorhiy Narbut,541.0,346.0,58377.0,Art Nouveau (Modern),Illustration to Ivan Krylov's fable 'The Ant and the Dragonfly',16772.jpg,five_classes/16772.jpg
2732,Carl Larsson,1024.0,702.0,294832.0,Art Nouveau (Modern),Threshing,46572.jpg,five_classes/46572.jpg
2733,Ivan Bilibin,1896.0,2910.0,12274091.0,Art Nouveau (Modern),"Illustration for the fairytale ""Go there do not know where, bring it I do not know what""",59085.jpg,five_classes/59085.jpg
2734,Theophile Steinlen,591.0,768.0,52003.0,Art Nouveau (Modern),Muguette,93941.jpg,five_classes/93941.jpg
2735,Heorhiy Narbut,561.0,346.0,15409.0,Art Nouveau (Modern),Self-portrait with family,63923.jpg,five_classes/63923.jpg
2736,Dorothy Lathrop,1111.0,1600.0,371018.0,Art Nouveau (Modern),A Little Boy Lost ,5558.jpg,five_classes/5558.jpg
2737,Raphael Kirchner,593.0,378.0,66244.0,Art Nouveau (Modern),All healing,71696.jpg,five_classes/71696.jpg
2738,Ferdinand Hodler,4824.0,3120.0,9426571.0,Art Nouveau (Modern),The German students in the War of Liberation of 1813,91301.jpg,five_classes/91301.jpg
2739,Boris Kustodiev,1000.0,809.0,184756.0,Art Nouveau (Modern),After the storm,80573.jpg,five_classes/80573.jpg
2740,Goldstein Grigoriy,542.0,729.0,405262.0,Art Nouveau (Modern),House in the park,69204.jpg,five_classes/69204.jpg
2741,Nicholas Roerich,800.0,608.0,94746.0,Art Nouveau (Modern),Izborsk. Towers.,93110.jpg,five_classes/93110.jpg
2742,Gustav Klimt,2024.0,2049.0,468646.0,Art Nouveau (Modern),The Women Friends,81880.jpg,five_classes/81880.jpg
2743,Ferdinand Hodler,3318.0,4644.0,11089422.0,Art Nouveau (Modern),"Portrait study to ""Look into the infinity""",45541.jpg,five_classes/45541.jpg
2744,Raphael Kirchner,1003.0,1569.0,221950.0,Art Nouveau (Modern),Girls with good luck charms,34268.jpg,five_classes/34268.jpg
2745,Alphonse Mucha,600.0,714.0,94213.0,Art Nouveau (Modern),Study of Figures,45519.jpg,five_classes/45519.jpg
2746,Aubrey Beardsley,825.0,1061.0,113601.0,Art Nouveau (Modern),Self-portait,1866.jpg,five_classes/1866.jpg
2747,Alexandre Benois,544.0,700.0,207892.0,Art Nouveau (Modern),Letter «T»,70472.jpg,five_classes/70472.jpg
2748,Andrei Ryabushkin,726.0,1000.0,189886.0,Art Nouveau (Modern),Life for Tsar,36459.jpg,five_classes/36459.jpg
2749,Alexandre Benois,640.0,352.0,238106.0,Art Nouveau (Modern),Peter the Great meditating the Idea of building St. Petersburg at the Shore of the Baltic Sea,53715.jpg,five_classes/53715.jpg
2750,Arthur Rackham,412.0,600.0,96482.0,Art Nouveau (Modern),"The Dwarfs, when they came in the evening, found Snowdrop lying on the ground",90458.jpg,five_classes/90458.jpg
2751,Leon Bakst,1337.0,1870.0,215961.0,Art Nouveau (Modern),Fantasy on modern costume,9142.jpg,five_classes/9142.jpg
2752,Charles Rennie Mackintosh,900.0,1200.0,699110.0,Art Nouveau (Modern),"Décor de la salle à manger (House for an art lover, Glasgow) ",27573.jpg,five_classes/27573.jpg
2753,Gustav Klimt,432.0,700.0,109854.0,Art Nouveau (Modern),Expectation,64512.jpg,five_classes/64512.jpg
2754,Aubrey Beardsley,1881.0,2732.0,1643600.0,Art Nouveau (Modern),Advertisement for Children's Books,17042.jpg,five_classes/17042.jpg
2755,Aubrey Beardsley,1811.0,2702.0,1420787.0,Art Nouveau (Modern),The Fall of the House of Usher,68163.jpg,five_classes/68163.jpg
2756,Heorhiy Narbut,426.0,600.0,159155.0,Art Nouveau (Modern),Illustration to 'Three Fables of Krylov',22934.jpg,five_classes/22934.jpg
2757,Edmund Dulac,600.0,822.0,122273.0,Art Nouveau (Modern),"Morning, The Rubaiyat of Omar Khayyam",54730.jpg,five_classes/54730.jpg
2758,Raphael Kirchner,366.0,556.0,60310.0,Art Nouveau (Modern),Ice Flowers,34074.jpg,five_classes/34074.jpg
2759,Heorhiy Narbut,763.0,1024.0,100463.0,Art Nouveau (Modern),Illustration to 'Nightingale' by Hans Christian Andersen,99794.jpg,five_classes/99794.jpg
2760,Anna Ostroumova-Lebedeva,1300.0,869.0,778015.0,Art Nouveau (Modern),Neva through the columns of the Exchange,68006.jpg,five_classes/68006.jpg
2761,Konstantin Korovin,1000.0,512.0,124935.0,Art Nouveau (Modern),Pier in Novgorod ,78313.jpg,five_classes/78313.jpg
2762,Charles Robinson,500.0,704.0,118616.0,Art Nouveau (Modern),The happy prince ,30810.jpg,five_classes/30810.jpg
2763,Alexandre Benois,800.0,614.0,117682.0,Art Nouveau (Modern),Versailles,99786.jpg,five_classes/99786.jpg
2764,Frank Johnston,773.0,600.0,142769.0,Art Nouveau (Modern),Patterned Hillside,72302.jpg,five_classes/72302.jpg
2765,Felice Casorati,1024.0,768.0,263642.0,Art Nouveau (Modern),Two girls,49437.jpg,five_classes/49437.jpg
2766,Theophile Steinlen,894.0,1280.0,175938.0,Art Nouveau (Modern),Premiere Armes  ,102141.jpg,five_classes/102141.jpg
2767,Gustav Klimt,2536.0,2537.0,1561047.0,Art Nouveau (Modern),Untitled,64441.jpg,five_classes/64441.jpg
2768,Koloman Moser,2298.0,2286.0,3292147.0,Art Nouveau (Modern),Picture book for the niece of Ditha Mautner von Markhof,18887.jpg,five_classes/18887.jpg
2769,Alphonse Mucha,645.0,768.0,183412.0,Art Nouveau (Modern),Calendar Champagne,91178.jpg,five_classes/91178.jpg
2770,Ivan Bilibin,1902.0,2682.0,9885763.0,Art Nouveau (Modern),"Costume design for the ballet  ""Firebird"" by Igor Stravinsky",70375.jpg,five_classes/70375.jpg
2771,Louis Wain,450.0,590.0,27115.0,Art Nouveau (Modern),IN THE WARS,52493.jpg,five_classes/52493.jpg
2772,Theophile Steinlen,952.0,768.0,228802.0,Art Nouveau (Modern),Four Women with a Basket of Cherries,34901.jpg,five_classes/34901.jpg
2773,Ferdinand Hodler,2490.0,1906.0,3211581.0,Art Nouveau (Modern),Walking at the forest edge,6487.jpg,five_classes/6487.jpg
2774,Aubrey Beardsley,957.0,1280.0,595973.0,Art Nouveau (Modern),Cover 1894,91018.jpg,five_classes/91018.jpg
2775,Theophile Steinlen,1503.0,1183.0,415558.0,Art Nouveau (Modern),La Rue,37289.jpg,five_classes/37289.jpg
2776,Saturnino Herran,736.0,1084.0,433643.0,Art Nouveau (Modern),El Quetzal,20308.jpg,five_classes/20308.jpg
2777,Theodor Severin Kittelsen,1466.0,333.0,112201.0,Art Nouveau (Modern),Bokskap Frontispis,89758.jpg,five_classes/89758.jpg
2778,Frantisek Kupka,800.0,453.0,75262.0,Art Nouveau (Modern),"Lying naked, Gabrielle",50926.jpg,five_classes/50926.jpg
2779,Arthur Rackham,487.0,691.0,65942.0,Art Nouveau (Modern),After this the birds said that they would help him no more in his mad enterprise,77856.jpg,five_classes/77856.jpg
2780,Nicholas Roerich,800.0,634.0,114892.0,Art Nouveau (Modern),Terem of Yaroslavna,71079.jpg,five_classes/71079.jpg
2781,Theodor Severin Kittelsen,1985.0,1301.0,542207.0,Art Nouveau (Modern),For dig den vilde soee,63347.jpg,five_classes/63347.jpg
2782,Raphael Kirchner,663.0,418.0,156102.0,Art Nouveau (Modern),Flashing Motorists,48094.jpg,five_classes/48094.jpg
2783,Paul Mathiopoulos,307.0,768.0,62351.0,Art Nouveau (Modern),Lady with a long coat,34475.jpg,five_classes/34475.jpg
2784,Alphonse Mucha,1087.0,1615.0,579238.0,Art Nouveau (Modern),Monaco Monte Carlo,82549.jpg,five_classes/82549.jpg
2785,Raphael Kirchner,600.0,1087.0,70908.0,Art Nouveau (Modern),Unknown,37999.jpg,five_classes/37999.jpg
2786,Gustav Klimt,2700.0,1560.0,2874319.0,Art Nouveau (Modern),Water Snakes II,96971.jpg,five_classes/96971.jpg
2787,Jan Toorop,467.0,600.0,153498.0,Art Nouveau (Modern),Cover for 'God en goden' by Louis Couperus,66830.jpg,five_classes/66830.jpg
2788,Alexandre Benois,557.0,759.0,144240.0,Art Nouveau (Modern),A coachman and a nurse.Costume design,102900.jpg,five_classes/102900.jpg
2789,Mstislav Dobuzhinsky,610.0,493.0,111163.0,Art Nouveau (Modern),The Lion Bridge in Petrograd,93062.jpg,five_classes/93062.jpg
2790,Theophile Steinlen,599.0,1024.0,343878.0,Art Nouveau (Modern),Tapis Clichy ,44767.jpg,five_classes/44767.jpg
2791,Heorhiy Narbut,765.0,1024.0,149013.0,Art Nouveau (Modern),Illustration. 'Fairy Tales: Teremok. Mizgir'.,17617.jpg,five_classes/17617.jpg
2792,Raphael Kirchner,446.0,676.0,53484.0,Art Nouveau (Modern),Stained Glass Art,11959.jpg,five_classes/11959.jpg
2793,Theophile Steinlen,783.0,1000.0,753491.0,Art Nouveau (Modern),Cats,91687.jpg,five_classes/91687.jpg
2794,Wilhelm Kotarbinski,316.0,500.0,75954.0,Art Nouveau (Modern),Sphinx,22137.jpg,five_classes/22137.jpg
2795,Sergey Solomko,784.0,512.0,201901.0,Art Nouveau (Modern),Seducer,101295.jpg,five_classes/101295.jpg
2796,Wilhelm Kotarbinski,876.0,561.0,192946.0,Art Nouveau (Modern),Fallen Rain,3936.jpg,five_classes/3936.jpg
2797,Alphonse Mucha,389.0,464.0,41260.0,Art Nouveau (Modern),Portrait of Mucha by itself,5806.jpg,five_classes/5806.jpg
2798,Henri de Toulouse-Lautrec,791.0,1093.0,106485.0,Art Nouveau (Modern),M. Praince,44991.jpg,five_classes/44991.jpg
2799,Theophile Steinlen,2951.0,3000.0,994023.0,Art Nouveau (Modern),Cats,3205.jpg,five_classes/3205.jpg
2800,Boris Kustodiev,802.0,1000.0,180878.0,Art Nouveau (Modern),Sailor and His Girl,25766.jpg,five_classes/25766.jpg
2801,Paul Mathiopoulos,900.0,602.0,65365.0,Art Nouveau (Modern),Portrait of a Child,54854.jpg,five_classes/54854.jpg
2802,Ivan Milev,900.0,584.0,212895.0,Art Nouveau (Modern),unknown title,7366.jpg,five_classes/7366.jpg
2803,Raphael Kirchner,355.0,560.0,72322.0,Art Nouveau (Modern),Single Items,30024.jpg,five_classes/30024.jpg
2804,Heorhiy Narbut,1251.0,1675.0,617895.0,Art Nouveau (Modern),Illustration to 'The crane and heron. Bear.',67494.jpg,five_classes/67494.jpg
2805,Gustav Klimt,2024.0,2501.0,322536.0,Art Nouveau (Modern),Lady with Hat and Featherboa,18369.jpg,five_classes/18369.jpg
2806,Ferdinand Hodler,1841.0,2500.0,3387402.0,Art Nouveau (Modern),At the foot of the Petit Saleve,99044.jpg,five_classes/99044.jpg
2807,Henri de Toulouse-Lautrec,543.0,746.0,74710.0,Art Nouveau (Modern),"Carnot Malade Cannot Ill, a Song Sung at the Chat Noir",34953.jpg,five_classes/34953.jpg
2808,Theodor Severin Kittelsen,1357.0,1920.0,4475065.0,Art Nouveau (Modern),Den store eken skygget for kongsgården,64973.jpg,five_classes/64973.jpg
2809,Wilhelm Kotarbinski,692.0,350.0,94467.0,Art Nouveau (Modern),The Last Fight,7338.jpg,five_classes/7338.jpg
2810,Raphael Kirchner,417.0,660.0,32126.0,Art Nouveau (Modern),Clovers,55121.jpg,five_classes/55121.jpg
2811,Theodor Severin Kittelsen,1000.0,1192.0,323099.0,Art Nouveau (Modern),Billenes Sankthansfest,42885.jpg,five_classes/42885.jpg
2812,Raphael Kirchner,463.0,704.0,87839.0,Art Nouveau (Modern),Girls faces with red border,26146.jpg,five_classes/26146.jpg
2813,Ivan Bilibin,400.0,432.0,25549.0,Art Nouveau (Modern),Resurrection of Christ. The sketch for the fresco of the church of the Assumption in Olshany,70771.jpg,five_classes/70771.jpg
2814,Anders Zorn,380.0,566.0,62427.0,Art Nouveau (Modern),Madame Clara Rikoff,100869.jpg,five_classes/100869.jpg
2815,Ferdinand Hodler,1405.0,2399.0,295976.0,Art Nouveau (Modern),Emotion ,63033.jpg,five_classes/63033.jpg
2816,Jacek Malczewski,900.0,732.0,259253.0,Art Nouveau (Modern),Portrait of Waclaw Karczewski,102533.jpg,five_classes/102533.jpg
2817,Theophile Steinlen,504.0,900.0,98880.0,Art Nouveau (Modern),Au Bistrot,93394.jpg,five_classes/93394.jpg
2818,Franz Stuck,434.0,618.0,126639.0,Art Nouveau (Modern),Poster for the International Hygiene Exhibition 1911 in Dresden,51324.jpg,five_classes/51324.jpg
2819,Harry Clarke,900.0,1197.0,603727.0,Art Nouveau (Modern),Tales of Mystery and Imagination by Edgar Allan Poe,80018.jpg,five_classes/80018.jpg
2820,Charles Rennie Mackintosh,600.0,435.0,102441.0,Art Nouveau (Modern),"Venetian Palace, Blackshore on the Blyth ",9588.jpg,five_classes/9588.jpg
